1324,Alessandro Zanoli,ITA,"DF,MF",22
1325,Flavio Paoletti,ITA,MF,20
1326,Manuel De Luca,ITA,FW,24
1327,Andrea Conti,ITA,DF,28
1328,Lorenzo Malagrida,ITA,MF,19
1329,Nikita Contini Baranovsky,ITA,GK,26
1330,Emirhan İlkhan,TUR,MF,18
1331,Maxime Leverbe,FRA,DF,25
1332,Nicola Ravaglia,ITA,GK,34
1333,Telasco Segovia,VEN,MF,19
1334,Elia Tantalocchi,ITA,GK,18
1335,Simone Trimboli,ITA,MF,20
1336,Martin Turk,SVN,GK,19
1337,Lorenzo Villa,ITA,DF,19
1338,Emanuele Valeri,ITA,"DF,FW",24
1339,David Okereke,NGA,"FW,MF",25
1340,Charles Pickel,SUI,MF,25
1341,Leonardo Sernicola,ITA,DF,25
1342,Cyriel Dessers,NGA,FW,28
1343,Soualiho Meïté,FRA,MF,28
1344,Luka Lochoshvili,GEO,DF,24
1345,Matteo Bianchetti,ITA,DF,29
1346,Marco Carnesecchi,ITA,GK,22
1347,Emanuel Aiwum,AUT,DF,22
1348,Ionuț Radu,ROU,GK,25
1349,Luca Zanimacchia,ITA,"MF,FW",24
1350,Vlad Chiricheș,ROU,DF,33
1351,Santiago Ascacíbar,ARG,MF,25
1352,Michele Castagnetti,ITA,MF,33
1353,Gonzalo Escalante,ARG,MF,29
1354,Johan Vásquez,MEX,DF,24
1355,Paolo Ghiglione,ITA,DF,26
1356,Daniel Ciofani,ITA,FW,37
1357,Alex Ferrari,ITA,DF,28
1358,Giacomo Quagliata,ITA,DF,22
1359,Cristian Buonaiuto,ITA,"MF,FW",30
1360,Felix Afena-Gyan,GHA,"FW,MF",20
1361,Jack Hendry,SCO,DF,27
1362,Frank Tsadjout,ITA,"FW,MF",23
1363,Marco Benassi,ITA,MF,28
1364,Jaime Báez,URU,DF,27
1365,Pablo Galdames Millán,CHI,DF,26
1366,Samuel Di Carmine,ITA,"FW,MF",34
1367,Tommaso Milanese,ITA,MF,20
1368,Christian Acella,ITA,MF,20
1369,Dorian Ciężkowski,POL,GK,21
1370,Maissa Ndiaye,SEN,DF,21
1371,Luca Ravanelli,ITA,DF,26
1372,Gianluca Saro,ITA,GK,22
1373,Mouhamadou Sarr,SEN,GK,26
1374,Marc-André ter Stegen,GER,GK,30
1375,Pedri,ESP,"MF,FW",20
1376,Robert Lewandowski,POL,FW,34
1377,Sergio Busquets,ESP,MF,34
1378,Gavi,ESP,"MF,FW",18
1379,Alejandro Balde,ESP,DF,19
1380,Frenkie de Jong,NED,MF,25
1381,Ousmane Dembélé,FRA,FW,25
1382,Jules Koundé,FRA,DF,24
1383,Raphinha,BRA,FW,26
1384,Ronald Araújo,URU,DF,23
1385,Jordi Alba,ESP,DF,33
1386,Eric García,ESP,DF,22
1387,Andreas Christensen,DEN,DF,26
1388,Ansu Fati,ESP,FW,20
1389,Ferrán Torres,ESP,FW,22
1390,Marcos Alonso,ESP,DF,32
1391,Sergi Roberto,ESP,DF,31
1392,Gerard Piqué,ESP,DF,36
1393,Franck Kessié,CIV,MF,26
1394,Memphis,NED,FW,28
1395,Héctor Bellerín,ESP,DF,27
1396,Pablo Torre,ESP,FW,19
1397,Pierre-Emerick Aubameyang,GAB,FW,33
1398,Chadi Riad,ESP,MF,19
1399,Arnau Tenas,ESP,GK,21
1400,Ángel Alarcón,ESP,FW,18
1401,Ander Astralaga,ESP,GK,18
1402,Marc Casado,ESP,MF,19
1403,Iñaki Peña,ESP,GK,23
1404,Miralem Pjanić,BIH,MF,32
1405,Vinicius Júnior,BRA,FW,22
1406,Federico Valverde,URU,"FW,MF",24
1407,David Alaba,AUT,DF,30
1408,Thibaut Courtois,BEL,GK,30
1409,Toni Kroos,GER,MF,33
1410,Éder Militão,BRA,DF,25
1411,Ferland Mendy,FRA,DF,27
1412,Antonio Rüdiger,GER,DF,29
1413,Luka Modrić,CRO,MF,37
1414,Aurélien Tchouaméni,FRA,MF,23
1415,Rodrygo,BRA,FW,22
1416,Dani Carvajal,ESP,DF,31
1417,Karim Benzema,FRA,FW,35
1418,Eduardo Camavinga,FRA,"MF,DF",20
1419,Dani Ceballos,ESP,MF,26
1420,Nacho,ESP,DF,33
1421,Marco Asensio,ESP,"FW,MF",27
1422,Andriy Lunin,UKR,GK,23
1423,Lucas Vázquez,ESP,DF,31
1424,Eden Hazard,BEL,FW,32
1425,Mariano,DOM,FW,29
1426,Casemiro,BRA,MF,30
1427,Lucas Cañizars,ESP,GK,20
1428,Luis López,ESP,GK,21
1429,Mario Martín,ESP,MF,18
1430,Álvaro Muñoz,URU,FW,18
1431,Álvaro Odriozola,ESP,DF,27
1432,Diego Piñeiro,ESP,GK,18
1433,Jesús Vallejo,ESP,DF,26
1434,Álex Remiro,ESP,GK,27
1435,Martín Zubimendi,ESP,MF,24
1436,Brais Méndez,ESP,MF,26
1437,Alexander Sørloth,NOR,FW,27
1438,Robin Le Normand,FRA,DF,26
1439,Mikel Merino,ESP,MF,26
1440,Takefusa Kubo,JPN,"FW,MF",21
1441,David Silva,ESP,MF,37
1442,Igor Zubeldia,ESP,DF,25
1443,Aritz Elustondo,ESP,DF,28
1444,Diego Rico,ESP,DF,29
1445,Aihen Muñoz,ESP,DF,25
1446,Andoni Gorosabel,ESP,DF,26
1447,Jon Pacheco,ESP,DF,22
1448,Asier Illarramendi,ESP,MF,32
1449,Carlos Fernández,ESP,FW,26
1450,Pablo Marín,ESP,"MF,FW",19
1451,Mohamed Ali Cho,FRA,FW,19
1452,Alex Sola,ESP,DF,23
1453,Ander Barrenetxea,ESP,"FW,DF",21
1454,Alexander Isak,SWE,FW,23
1455,Roberto Navarro,ESP,"MF,FW",20
1456,Mikel Oyarzabal,ESP,"FW,MF",25
1457,Ander Guevara,ESP,MF,25
1458,Beñat Turrientes,ESP,"MF,FW",21
1459,Umar Sadiq,NGA,FW,26
1460,Jon Karrikaburu,ESP,FW,20
1461,Jon Magunacelaya,ESP,"MF,FW",22
1462,Olasagasti,ESP,"MF,DF",22
1463,Ander Martin,ESP,"MF,FW",22
1464,Egoitz Arana,ESP,GK,20
1465,Jonathan Gomez,USA,DF,19
1466,Urko González,ESP,DF,21
1467,Unai Marrero,ESP,GK,21
1468,Andoni Zubiaurre,ESP,GK,26
1469,Reinildo Mandava,MOZ,DF,29
1470,Jan Oblak,SVN,GK,30
1471,Nahuel Molina,ARG,DF,24
1472,Álvaro Morata,ESP,FW,30
1473,Axel Witsel,BEL,"DF,MF",34
1474,Antoine Griezmann,FRA,"FW,MF",31
1475,Stefan Savić,MNE,DF,32
1476,Koke,ESP,MF,31
1477,Marcos Llorente,ESP,"MF,DF",28
1478,José María Giménez,URU,DF,28
1479,Rodrigo De Paul,ARG,MF,28
1480,Yannick Carrasco,BEL,"DF,MF",29
1481,Geoffrey Kondogbia,CTA,MF,29
1482,Thomas Lemar,FRA,MF,27
1483,Ángel Correa,ARG,"MF,FW",27
1484,João Félix,POR,"FW,MF",23
1485,Saúl Ñíguez,ESP,"MF,DF",28
1486,Mario Hermoso,ESP,DF,27
1487,Pablo Barrios,ESP,MF,19
1488,Matheus Cunha,BRA,"FW,MF",23
1489,Ivo Grbić,CRO,GK,27
1490,Felipe,BRA,DF,33
1491,Sergio Reguilón,ESP,DF,26
1492,Memphis,NED,FW,28
1493,Adrián Corral,ESP,DF,20
1494,Sergio Diez Roldan,ESP,DF,19
1495,Matt Doherty,IRL,"DF,MF",31
1496,Aitor Gismera,ESP,MF,18
1497,Antonio Gomis,ESP,GK,19
1498,Alejandro Iturbe,ESP,GK,19
1499,Renan Lodi,BRA,DF,24
1500,Carlos Martín,ESP,FW,20
1501,Sergio Mestre,ESP,GK,17
1502,Alberto Moreno,ESP,MF,20
1503,Marco Moreno,ESP,DF,21
1504,Iván Balliu,ALB,DF,31
1505,Francisco Garcia,ESP,DF,23
1506,Catena,ESP,DF,28
1507,Stole Dimitrievski,MKD,GK,29
1508,Isaac Palazón Camacho,ESP,"FW,MF",28
1509,Florian Lejeune,FRA,DF,31
1510,Álvaro García,ESP,"FW,MF",30
1511,Sergio Camello,ESP,FW,21
1512,Óscar Trejo,ARG,"MF,FW",34
1513,Óscar Valentín,ESP,MF,28
1514,Santi Comesaña,ESP,MF,26
1515,Pathé Ciss,SEN,"MF,DF",28
1516,Unai López,ESP,MF,27
1517,Radamel Falcao,COL,"FW,MF",36
1518,Salvi,ESP,"FW,MF",31
1519,Abdul Mumin,GHA,DF,24
1520,Andrés Martín,ESP,FW,23
1521,Diego López,ESP,GK,41
1522,José Pozo,ESP,MF,26
1523,Randy Ntekja,FRA,"FW,MF",25
1524,Pep Chavarría,ESP,"FW,DF",24
1525,Bebé,CPV,FW,32
1526,Raúl de Tomás,ESP,FW,28
1527,Pablo Muñoz,ESP,MF,19
1528,Mario Suárez,ESP,"DF,MF",35
1529,Mario Hernández,ESP,FW,24
1530,Diego Méndez,ESP,MF,19
1531,Esteban Saveljich,MNE,FW,31
1532,Morro,ESP,GK,22
1533,Daniel Parejo,ESP,MF,33
1534,Pau Torres,ESP,DF,26
1535,Raúl Albiol,ESP,DF,37
1536,Gerónimo Rulli,ARG,GK,30
1537,Étienne Capoue,FRA,MF,34
1538,Yeremi Pino,ESP,"MF,FW",20
1539,Samuel Chukwueze,NGA,"FW,MF",23
1540,Gerard Moreno,ESP,FW,30
1541,Alex Baena,ESP,"MF,FW",21
1542,Kiko Femenía,ESP,DF,32
1543,Alfonso Pedraza,ESP,DF,26
1544,Nicolas Jackson,SEN,FW,21
1545,Francis Coquelin,FRA,MF,31
1546,Giovani Lo Celso,ARG,"MF,FW",26
1547,Juan Foyth,ARG,DF,25
1548,Alberto Moreno,ESP,"DF,FW",30
1549,Arnaut Danjuma,NED,FW,26
1550,Pepe Reina,ESP,GK,40
1551,Aïssa Mandi,ALG,DF,31
1552,José Luis Morales,ESP,"FW,MF",35
1553,Johan Mojica,COL,DF,30
1554,Jorge Cuenca,ESP,DF,23
1555,Manu Trigueros,ESP,"MF,FW",31
1556,Manu Morlanes,ESP,MF,24
1557,Filip Jörgensen,DEN,GK,20
1558,Mamadou Fall,SEN,DF,20
1559,Fernando Niño,ESP,MF,22
1560,Diego Collado,ESP,FW,22
1561,Alberto Del Moral,ESP,MF,22
1562,Iker Álvarez,AND,GK,21
1563,Carlo,ESP,MF,21
1564,Pervis Estupiñán,ECU,DF,25
1565,Ramón Terrats,ESP,MF,22
1566,Borja Iglesias,ESP,FW,30
1567,Rui Silva,POR,GK,29
1568,William Carvalho,POR,MF,30
1569,Guido Rodríguez,ARG,MF,28
1570,Sergio Canales,ESP,"MF,FW",31
1571,Germán Pezzella,ARG,DF,31
1572,Álex Moreno,ESP,DF,29
1573,Luiz Henrique,BRA,FW,22
1574,Édgar González,ESP,DF,25
1575,Rodrigo,ESP,"FW,MF",22
1576,Youssouf Sabaly,SEN,DF,29
1577,Nabil Fekir,FRA,MF,29
1578,Luiz Felipe,ITA,DF,25
1579,Aitor Ruibal,ESP,"DF,FW",26
1580,Andrés Guardado,MEX,"MF,FW",36
1581,Juanmi,ESP,FW,29
1582,Víctor Ruiz,ESP,DF,34
1583,Juan Miranda,ESP,DF,23
1584,Claudio Bravo,CHI,GK,39
1585,Martín Montoya,ESP,DF,31
1586,Willian José,BRA,FW,31
1587,Paul Akouokou,CIV,MF,25
1588,Abner,BRA,DF,22
1589,Joaquín,ESP,"MF,FW",41
1590,Juan Cruz,ESP,FW,22
1591,Felix Garreta,ESP,DF,18
1592,Roberto González,ESP,"FW,MF",22
1593,Ayoze Pérez,ESP,FW,29
1594,Loren Morón,ESP,FW,29
1595,Fran Delgado,ESP,DF,21
1596,José Alonso Lara,ESP,MF,22
1597,Daniel Martín,ESP,GK,24
1598,Ricardo Visus,ESP,DF,21
1599,Unai Simón,ESP,GK,25
1600,Nico Williams,ESP,"FW,MF",20
1601,Óscar de Marcos,ESP,DF,33
1602,Iñaki Williams,GHA,FW,28
1603,Oihan Sancet,ESP,MF,22
1604,Yeray Álvarez,ESP,DF,28
1605,Mikel Vesga,ESP,MF,29
1606,Álex Berenguer,ESP,FW,27
1607,Daniel Vivian,ESP,DF,23
1608,Iker Muniain,ESP,MF,30
1609,Iñigo Lekue,ESP,DF,29
1610,Yuri Berchiche,ESP,DF,32
1611,Iñigo Martínez,ESP,DF,31
1612,Dani García,ESP,MF,32
1613,Gorka Guruzeta,ESP,"FW,MF",26
1614,Ander Herrera,ESP,MF,33
1615,Raúl García,ESP,"FW,MF",36
1616,Oier Zarraga,ESP,MF,24
1617,Aitor Paredes,ESP,DF,22
1618,Asier Villalibre,ESP,FW,25
1619,Unai Vencedor Paris,ESP,MF,22
1620,Jon Morcillo,ESP,"FW,MF",24
1621,Mikel Balenziaga,ESP,DF,34
1622,Ander Capa,ESP,"MF,FW",31
1623,Malcom Abdulai Ares Djalo,ESP,FW,21
1624,Julen Agirrezabala,ESP,GK,22
1625,Iru,ESP,GK,24
1626,Peru Nolaskoain,ESP,"DF,MF",24
1627,Moi Gómez,ESP,"MF,FW",28
1628,Lucas Torró,ESP,MF,28
1629,David García,ESP,DF,28
1630,Ezequiel Ávila,ARG,"FW,MF",29
1631,Unai García,ESP,DF,31
1632,Juan Cruz Armada,ESP,DF,30
1633,Jon Moncayola,ESP,"MF,FW",24
1634,Aimar Oroz,ESP,"MF,FW",21
1635,Ante Budimir,CRO,FW,31
1636,Aitor Fernández,ESP,GK,31
1637,Sergio Herrera,ESP,GK,29
1638,Nacho Vidal,ESP,DF,28
1639,Manuel Sánchez,ESP,DF,22
1640,Abdessamad Ezzalzouli,MAR,"FW,MF",21
1641,Rubén Peña,ESP,"DF,MF",31
1642,Darko Brašanac,SRB,MF,30
1643,Aridane Hernández,EQG,DF,33
1644,Rubén García,ESP,"MF,FW",29
1645,Diego Moreno,ESP,DF,21
1646,Kike Barja,ESP,"FW,MF",25
1647,Kike,ESP,FW,33
1648,Pablo Ibáñez,ESP,MF,24
1649,Roberto Torres,ESP,"FW,MF",33
1650,Iker Benito,ESP,FW,20
1651,Jorge Herrando,ESP,DF,21
1652,Javi Martínez,ESP,MF,23
1653,Juan Pérez,ESP,GK,26
1654,Dario Ramos,ESP,GK,23
1655,Predrag Rajković,SRB,GK,27
1656,Antonio Raillo,ESP,DF,31
1657,Vedat Muriqi,KVX,FW,28
1658,Martin Valjent,SVK,DF,27
1659,Jaume Costa,ESP,DF,34
1660,Pablo Maffeo,ESP,DF,25
1661,Lee Kangin,KOR,"MF,FW",21
1662,Copete,ESP,DF,23
1663,Iñigo Ruiz de Galarreta,ESP,MF,29
1664,Dani Rodríguez,ESP,MF,34
1665,Iddrisu Baba,GHA,MF,27
1666,Rodrigo Battaglia,ARG,MF,31
1667,Antonio Sánchez,ESP,MF,26
1668,Clément Grenier,FRA,MF,32
1669,Giovanni González,URU,DF,28
1670,Matija Nastasić,SRB,DF,29
1671,Amath,SEN,"MF,FW",26
1672,Braian Cufré,ARG,DF,26
1673,Franco Russo,ARG,DF,28
1674,Ángel Rodríguez,ESP,"FW,MF",35
1675,Abdón Prats,ESP,"FW,MF",30
1676,Tino Kadewere,ZIM,"FW,MF",27
1677,Lago Junior,CIV,"FW,MF",32
1678,Javier Llabrés,ESP,FW,20
1679,Josep Antoni Gayá,ESP,DF,22
1680,Ludwig Augustinsson,SWE,"DF,MF",28
1681,Dominik Greif,SVK,GK,25
1682,Dennis Hadzikadunic,BIH,DF,24
1683,Pere Joan,ESP,GK,20
1684,Miguel Llabrés,ESP,MF,23
1685,Manu Morlanes,ESP,MF,24
1686,Leonardo Román,ESP,GK,22
1687,Aleix García,ESP,MF,25
1688,Santiago Bueno,URU,DF,24
1689,Valentín Castellanos,ARG,FW,24
1690,Miguel Gutiérrez,ESP,DF,21
1691,Oriol Romeu,ESP,MF,31
1692,Arnau Martinez,ESP,DF,19
1693,Rodrigo Riquelme,ESP,"MF,FW",22
1694,David López,ESP,DF,33
1695,Juan Carlos,ESP,GK,35
1696,Paulo Gazzaniga,ARG,GK,31
1697,Yangel Herrera,VEN,"MF,FW",25
1698,Bernardo Espinosa,COL,DF,33
1699,Juanpe,ESP,DF,31
1700,Yan Couto,BRA,"DF,MF",20
1701,Toni Villa,ESP,"MF,FW",28
1702,Cristhian Stuani,URU,FW,36
1703,Valery,ESP,"MF,DF",23
1704,Iván Martín,ESP,"MF,FW",23
1705,Javi,ESP,DF,24
1706,Reinier,BRA,"MF,FW",21
1707,Ramón Terrats,ESP,MF,22
1708,Manu Vallejo,ESP,"FW,MF",25
1709,Samuel Sáiz,ESP,MF,32
1710,Oscar Ureña,ESP,MF,20
1711,Borja García,ESP,"FW,MF",32
1712,Joel Roca,ESP,"MF,FW",17
1713,Viktor Tsyhankov,UKR,MF,25
1714,Ricard Artero,ESP,MF,20
1715,Alexander Callens,PER,DF,30
1716,Biel Farres,ESP,DF,20
1717,Toni Fuidias,ESP,GK,21
1718,Matas,ESP,GK,21
1719,Eric Monjonell,ESP,DF,21
1720,Álex Sala,ESP,MF,21
1721,Pau Victor Delgado,ESP,FW,21
1722,Joseph Aidoo,GHA,DF,27
1723,Javi Galán,ESP,DF,28
1724,Agustín Marchesín,ARG,GK,34
1725,Unai Núñez,ESP,DF,26
1726,Iago Aspas,ESP,FW,35
1727,Fran Beltrán,ESP,MF,24
1728,Franco Cervi,ARG,MF,28
1729,Hugo Mallo,ESP,DF,31
1730,Óscar Rodríguez Arnaiz,ESP,MF,24
1731,Gabriel Veiga,ESP,MF,20
1732,Jørgen Strand Larsen,NOR,FW,23
1733,Óscar Mingueza,ESP,DF,23
1734,Carles Pérez,ESP,"MF,FW",24
1735,Renato Tapia,PER,MF,27
1736,Gonçalo Paciência,POR,FW,28
1737,Luca de la Torre,USA,MF,24
1738,Augusto Solari,ARG,"MF,FW",31
1739,Kevin Vázquez,ESP,"MF,DF",29
1740,Iván Villar,ESP,GK,25
1741,Pablo Durán,ESP,"MF,DF",22
1742,Williot Swedberg,SWE,MF,19
1743,Haris Seferović,SUI,MF,30
1744,Carlos Dominguez,ESP,MF,21
1745,Hugo Álvarez,ESP,DF,19
1746,Miguel Baeza,ESP,MF,22
1747,Coke Carrillo,ESP,GK,21
1748,Martín Conde,ESP,DF,19
1749,Francisco Lopez,ESP,FW,21
1750,Fernando Medrano,ESP,DF,22
1751,Miguel Rodríguez,ESP,FW,19
1752,Christian Sánchez,CUB,GK,23
1753,Javi Sánchez,ESP,DF,25
1754,Jordi Masip,ESP,GK,34
1755,Kike Pérez,ESP,MF,25
1756,Joaquín Fernández,ESP,DF,26
1757,Roque Mesa,ESP,MF,33
1758,Óscar Plano,ESP,"FW,MF",31
1759,Álvaro Aguado,ESP,MF,26
1760,Monchu,ESP,MF,23
1761,Sergio León,ESP,FW,34
1762,Sergio Escudero,ESP,DF,33
1763,Gonzalo Plata,ECU,"FW,MF",22
1764,Lucas Olaza,URU,DF,28
1765,Iván Sánchez,ESP,"MF,FW",30
1766,Sergi Guardiola,ESP,FW,31
1767,Iván Fresneda,ESP,DF,18
1768,Luis Pérez,ESP,DF,28
1769,Jawad El Yamiq,MAR,DF,30
1770,Lucas Oliveira Rosa,BRA,DF,22
1771,Shon Weissman,ISR,FW,26
1772,Sergio Asenjo,ESP,GK,33
1773,Zouhair Feddal,MAR,DF,34
1774,Anuar,MAR,"MF,FW",28
1775,Darwin Machís,VEN,FW,30
1776,Juanjo Narváez,COL,"MF,FW",27
1777,David Torres,ESP,DF,19
1778,Toni Villa,ESP,MF,28
1779,Martin Hongla,CMR,DF,24
1780,Kenedy,BRA,"FW,MF",27
1781,Mickael Malsa,MTQ,MF,27
1782,Cyle Larin,CAN,FW,27
1783,Sékou Gassama,SEN,FW,27
1784,Roberto Arroyo,ESP,MF,19
1785,Álvaro Aceves,ESP,GK,19
1786,Selim Amallah,MAR,"FW,MF",26
1787,Diego Moreno,ESP,DF,21
1788,Sergio Akieme,ESP,DF,25
1789,Fernando,ESP,GK,32
1790,Rodrigo Ely,BRA,DF,29
1791,Lucas Robertone,ARG,MF,25
1792,Srđan Babić,SRB,DF,26
1793,Gonzalo Melero,ESP,MF,29
1794,Léo Baptistão,BRA,"FW,MF",30
1795,Largie Ramazani,BEL,"FW,MF",21
1796,Samu Costa,POR,MF,22
1797,El Bilal Touré,MLI,FW,21
1798,Alejandro Pozo Pozo,ESP,DF,23
1799,César de la Hoz,ESP,MF,30
1800,Adri Embarba,ESP,"FW,MF",30
1801,Houboulang Mendes,FRA,DF,24
1802,Juan Brandáriz,ESP,DF,23
1803,Íñigo Eguaras,ESP,MF,30
1804,Kaiky,BRA,DF,19
1805,Umar Sadiq,NGA,FW,26
1806,Luis Javier Suárez,COL,FW,25
1807,Dyego Sousa,POR,FW,33
1808,Lázaro,BRA,"MF,FW",20
1809,Francisco Portillo,ESP,"MF,FW",32
1810,Arnau Puigmal,ESP,"MF,DF",22
1811,Fernando Pacheco,ESP,GK,30
1812,Curro,ESP,MF,27
1813,José Carlos Lazo,ESP,"MF,FW",26
1814,Marko Milovanović,SRB,FW,19
1815,Álex Centelles,ESP,DF,25
1816,Arvin Appiah,ENG,MF,22
1817,Diego Fuoli,ESP,GK,25
1818,Gui Guedes,POR,MF,20
1819,Carlos Rojas,ESP,FW,20
1820,Martin Šviderský,SVK,MF,20
1821,Sergi Darder,ESP,MF,29
1822,Joselu,ESP,FW,32
1823,Brian Oliván,ESP,DF,28
1824,Leandro Cabrera,URU,DF,31
1825,Vinicius Souza,BRA,MF,23
1826,Óscar Gil,ESP,DF,25
1827,Martin Braithwaite,DEN,"FW,MF",31
1828,Fernando Calero,ESP,"DF,MF",27
1829,Javi Puado,ESP,"FW,MF",24
1830,Sergi Gómez,ESP,DF,30
1831,Edu Expósito,ESP,MF,26
1832,Álvaro Fernández,ESP,GK,24
1833,Benjamin Lecomte,FRA,GK,31
1834,Aleix Vidal,ESP,"MF,FW",33
1835,Nico Ribaudo,ESP,"FW,MF",21
1836,César Montes,MEX,DF,25
1837,Rubén,ESP,"DF,MF",22
1838,Keidi Bare,ALB,MF,25
1839,Omar El Hilali,MAR,"DF,MF",19
1840,Ronaël Pierre-Gabriel,FRA,DF,24
1841,José Carlos Lazo,ESP,"MF,FW",26
1842,Dani Gómez,ESP,"MF,FW",24
1843,Wassim Boullif,ESP,"DF,MF",18
1844,Adri Embarba,ESP,FW,30
1845,José Gragera,ESP,MF,22
1846,Denis Suárez,ESP,MF,29
1847,Luca Koleosho,CAN,"FW,DF",18
1848,Pol Lozano,ESP,MF,23
1849,Roger Martínez,ESP,DF,18
1850,Nabil Touaizi,MAR,MF,22
1851,Fortuño,ESP,GK,21
1852,Joan García,ESP,GK,21
1853,Fernando Pacheco,ESP,GK,30
1854,Daniel Villahermosa,ESP,MF,22
1855,Yassine Bounou,MAR,GK,31
1856,Óliver Torres,ESP,"MF,FW",28
1857,Nemanja Gudelj,SRB,"DF,MF",31
1858,Joan Jordán,ESP,MF,28
1859,Érik Lamela,ARG,"FW,MF",30
1860,Marcos Acuña,ARG,DF,31
1861,Jesús Navas,ESP,"DF,FW",37
1862,Ivan Rakitić,CRO,MF,34
1863,Fernando,BRA,"MF,DF",35
1864,Tanguy Nianzou,FRA,DF,20
1865,Isco,ESP,"MF,FW",30
1866,Gonzalo Montiel,ARG,DF,26
1867,Rafa Mir,ESP,FW,25
1868,Karim Rekik,NED,DF,28
1869,Alex Telles,BRA,DF,30
1870,Youssef En-Nesyri,MAR,"FW,MF",25
1871,Papu Gómez,ARG,"MF,FW",34
1872,Carmona,ESP,DF,21
1873,Enrique Valiente,ESP,DF,20
1874,Marcão,BRA,DF,26
1875,Loïc Bade,FRA,DF,22
1876,Thomas Delaney,DEN,MF,31
1877,Lucas Ocampos,ARG,"FW,MF",28
1878,Marko Dmitrović,SRB,GK,31
1879,Kasper Dolberg,DEN,FW,25
1880,Suso,ESP,"FW,MF",29
1881,Pape Gueye,SEN,MF,24
1882,Jesús Corona,MEX,FW,30
1883,Adnan Januzaj,BEL,FW,28
1884,Bryan,ESP,MF,21
1885,Iván Romero,ESP,MF,21
1886,Carlos Álvarez,ESP,FW,19
1887,Pedro Ortiz,ESP,MF,22
1888,Matías Árbol,ESP,GK,20
1889,Munir El Haddadi,MAR,"FW,MF",27
1890,Diego Iturralde,ESP,DF,19
1891,Alberto López,ESP,GK,19
1892,Nacho Quintana,ESP,MF,21
1893,Manuel Sebastián,ESP,MF,18
1894,Giorgi Mamardashvili,GEO,GK,22
1895,Samuel,BRA,"FW,MF",23
1896,José Luis Gayà,ESP,DF,27
1897,Thierry Correia,POR,DF,23
1898,Yunus Musah,USA,MF,20
1899,Eray Cömert,SUI,DF,25
1900,Hugo Guillamón,ESP,MF,23
1901,Domingos André Ribeiro Almeida,POR,MF,22
1902,Mouctar Diakhaby,GUI,DF,26
1903,Edinson Cavani,URU,FW,35
1904,Samu Castillejo,ESP,FW,28
1905,Gabriel Paulista,BRA,DF,32
1906,Justin Kluivert,NED,"FW,MF",23
1907,Nicolás González,ESP,MF,21
1908,Dimitri Foulquier,FRA,"DF,MF",29
1909,Toni Lato,ESP,"MF,DF",25
1910,Ilaix Moriba,GUI,MF,20
1911,Cenk Özkacar,TUR,DF,22
1912,Hugo Duro,ESP,"FW,MF",23
1913,Maranhão,BRA,"FW,MF",26
1914,Carlos Soler,ESP,MF,26
1915,Jesus Vazquez,ESP,"DF,MF",20
1916,Cristhian Mosquera,COL,DF,18
1917,Maxi Gómez,URU,FW,26
1918,Francisco Perez,ESP,"FW,DF",20
1919,Diego Noguerol,ESP,"FW,DF",20
1920,Emilio Bernard,ESP,GK,23
1921,Cristian,ESP,GK,24
1922,Jaume Doménech,ESP,GK,32
1923,Mario Dominguez,ESP,MF,18
1924,Javier Guerra,ESP,MF,20
1925,Iago Herrerín,ESP,GK,35
1926,Koba Koindredi,FRA,MF,21
1927,Ruben Lendinez,ESP,DF,19
1928,Charlie Perez,ESP,GK,20
1929,Uroš Račić,SRB,MF,24
1930,Tiago Ribeiro,POR,MF,20
1931,Jesús Santiago,ESP,MF,18
1932,Manu Vallejo,ESP,"FW,MF",25
1933,Jeremías Ledesma,ARG,GK,29
1934,Alfonso Espino,URU,DF,31
1935,Luis Hernández,ESP,DF,33
1936,Álex Fernández,ESP,"MF,FW",30
1937,Rubén Sobrino,ESP,"FW,MF",30
1938,Brian Ocampo,URU,"MF,FW",23
1939,Fede San Emeterio,ESP,MF,25
1940,Anthony Lozano,HON,FW,29
1941,Isaac Carcelen,ESP,DF,29
1942,Fali,ESP,"DF,MF",29
1943,Rubén Alcaraz,ESP,MF,31
1944,Víctor Chust,ESP,DF,22
1945,Theo Bongonda,COD,MF,27
1946,Iván Alejo,ESP,"MF,FW",27
1947,Joseba Zaldúa,ESP,DF,30
1948,Álvaro Negredo,ESP,FW,37
1949,Mamadou Mbaye,SEN,DF,24
1950,Lucas Pérez,ESP,FW,34
1951,Santiago Arzamendia,PAR,"MF,DF",24
1952,José Mari,ESP,MF,35
1953,Tomás Alarcón,CHI,MF,24
1954,Blanco,ESP,MF,22
1955,Awer Mabil,AUS,"MF,FW",27
1956,Cala,ESP,DF,33
1957,Gonzalo Escalante,ARG,MF,29
1958,Roger Martí,ESP,FW,32
1959,Mamady Diarra,MLI,"MF,DF",22
1960,Alberto Perea,ESP,MF,32
1961,Youba Diarra,MLI,MF,24
1962,Raúl Parra,ESP,"DF,MF",23
1963,Carlos García,ESP,DF,22
1964,Sergi Guardiola,ESP,FW,31
1965,Chris Ramos,ESP,MF,26
1966,Álvaro Giménez,ESP,FW,31
1967,Álvaro Bastida,ESP,MF,18
1968,Karl Etta,CMR,MF,19
1969,David Gil,ESP,GK,29
1970,Kikín,ESP,DF,20
1971,Curro Muñoz,ESP,MF,20
