418,16,2022-2023,0,0,0
419,16,2022-2023,0,0,0
420,16,2022-2023,0,0,0
421,16,2022-2023,0,0,0
422,16,2022-2023,0,0,0
423,13,2022-2023,21,0,0
424,13,2022-2023,20,1,2
425,13,2022-2023,21,3,1
426,13,2022-2023,19,7,1
427,13,2022-2023,19,2,2
428,13,2022-2023,17,0,0
429,13,2022-2023,15,0,0
430,13,2022-2023,14,0,0
431,13,2022-2023,15,8,4
432,13,2022-2023,14,0,0
433,13,2022-2023,21,1,4
434,13,2022-2023,14,0,0
435,13,2022-2023,9,0,0
436,13,2022-2023,17,3,3
437,13,2022-2023,10,0,0
438,13,2022-2023,11,1,0
439,13,2022-2023,8,0,1
440,13,2022-2023,15,2,3
441,13,2022-2023,10,0,0
442,13,2022-2023,2,0,0
443,13,2022-2023,6,1,0
444,13,2022-2023,1,0,0
445,13,2022-2023,1,1,0
446,13,2022-2023,1,0,0
447,13,2022-2023,2,0,0
448,13,2022-2023,1,0,0
449,13,2022-2023,0,0,0
450,13,2022-2023,0,0,0
451,13,2022-2023,0,0,0
452,13,2022-2023,0,0,0
453,13,2022-2023,0,0,0
454,13,2022-2023,0,0,0
455,13,2022-2023,0,0,0
456,14,2022-2023,21,0,0
457,14,2022-2023,21,0,0
458,14,2022-2023,20,5,0
459,14,2022-2023,17,0,0
460,14,2022-2023,18,0,1
461,14,2022-2023,21,5,0
462,14,2022-2023,19,0,2
463,14,2022-2023,19,0,1
464,14,2022-2023,14,0,0
465,14,2022-2023,11,0,1
466,14,2022-2023,17,0,1
467,14,2022-2023,16,1,0
468,14,2022-2023,13,1,1
469,14,2022-2023,9,0,0
470,14,2022-2023,8,0,0
471,14,2022-2023,18,1,1
472,14,2022-2023,8,0,1
473,14,2022-2023,7,0,0
474,14,2022-2023,7,0,0
475,14,2022-2023,4,0,0
476,14,2022-2023,4,0,0
477,14,2022-2023,2,0,0
478,14,2022-2023,3,0,0
479,14,2022-2023,5,0,0
480,14,2022-2023,2,0,0
481,14,2022-2023,1,1,0
482,14,2022-2023,1,0,0
483,14,2022-2023,5,0,0
484,14,2022-2023,1,0,0
485,14,2022-2023,1,0,0
486,14,2022-2023,0,0,0
487,14,2022-2023,0,0,0
488,14,2022-2023,0,0,0
489,14,2022-2023,0,0,0
490,14,2022-2023,0,0,0
491,14,2022-2023,0,0,0
492,14,2022-2023,0,0,0
493,14,2022-2023,0,0,0
494,2,2022-2023,21,1,1
495,2,2022-2023,21,4,0
496,2,2022-2023,21,0,0
497,2,2022-2023,21,1,1
498,2,2022-2023,18,0,0
499,2,2022-2023,16,0,0
500,2,2022-2023,15,1,0
501,2,2022-2023,15,0,0
502,2,2022-2023,14,2,2
503,2,2022-2023,19,3,1
504,2,2022-2023,18,1,0
505,2,2022-2023,16,3,0
506,2,2022-2023,20,2,2
507,2,2022-2023,8,0,0
508,2,2022-2023,9,0,0
509,2,2022-2023,10,0,0
510,2,2022-2023,5,0,0
511,2,2022-2023,6,0,0
512,2,2022-2023,9,0,0
513,2,2022-2023,5,0,0
514,2,2022-2023,5,0,0
515,2,2022-2023,2,0,0
516,2,2022-2023,2,0,0
517,2,2022-2023,1,0,0
518,2,2022-2023,1,0,0
519,2,2022-2023,0,0,0
520,2,2022-2023,0,0,0
521,2,2022-2023,0,0,0
522,2,2022-2023,0,0,0
523,2,2022-2023,0,0,0
524,2,2022-2023,0,0,0
525,11,2022-2023,20,0,0
526,11,2022-2023,19,0,0
527,11,2022-2023,19,2,1
528,11,2022-2023,19,1,2
529,11,2022-2023,20,1,1
530,11,2022-2023,18,0,0
531,11,2022-2023,18,10,1
532,11,2022-2023,18,1,4
533,11,2022-2023,14,0,1
534,11,2022-2023,13,1,0
535,11,2022-2023,8,0,0
536,11,2022-2023,9,1,1
537,11,2022-2023,11,2,0
538,11,2022-2023,13,0,1
539,11,2022-2023,13,4,1
540,11,2022-2023,13,1,1
541,11,2022-2023,11,1,2
542,11,2022-2023,3,0,0
543,11,2022-2023,4,0,0
544,11,2022-2023,5,0,0
545,11,2022-2023,15,0,2
546,11,2022-2023,4,0,0
547,11,2022-2023,1,0,0
548,11,2022-2023,14,0,0
549,11,2022-2023,1,0,0
550,11,2022-2023,1,0,0
551,11,2022-2023,1,0,0
552,11,2022-2023,1,0,0
553,11,2022-2023,0,0,0
554,11,2022-2023,0,0,0
555,11,2022-2023,0,0,0
556,11,2022-2023,0,0,0
557,11,2022-2023,0,0,0
558,10,2022-2023,21,1,0
559,10,2022-2023,21,1,5
560,10,2022-2023,21,0,0
561,10,2022-2023,20,0,1
562,10,2022-2023,19,1,1
563,10,2022-2023,20,3,1
564,10,2022-2023,19,1,1
565,10,2022-2023,16,0,1
566,10,2022-2023,16,3,0
567,10,2022-2023,13,0,0
568,10,2022-2023,19,2,2
569,10,2022-2023,13,0,0
570,10,2022-2023,11,1,0
571,10,2022-2023,14,1,0
572,10,2022-2023,10,0,0
573,10,2022-2023,4,0,0
574,10,2022-2023,11,0,0
575,10,2022-2023,3,1,0
576,10,2022-2023,4,0,0
577,10,2022-2023,7,0,0
578,10,2022-2023,1,0,0
579,10,2022-2023,6,0,0
580,10,2022-2023,2,0,0
581,10,2022-2023,1,0,0
582,10,2022-2023,2,0,0
583,10,2022-2023,2,0,0
584,10,2022-2023,1,0,0
585,10,2022-2023,2,0,0
586,10,2022-2023,0,0,0
587,10,2022-2023,0,0,0
588,10,2022-2023,0,0,0
589,10,2022-2023,0,0,0
590,10,2022-2023,0,0,0
591,10,2022-2023,0,0,0
592,10,2022-2023,0,0,0
593,10,2022-2023,0,0,0
594,20,2022-2023,21,2,0
595,20,2022-2023,20,0,1
596,20,2022-2023,20,4,1
597,20,2022-2023,17,0,0
598,20,2022-2023,19,0,2
599,20,2022-2023,17,0,0
600,20,2022-2023,16,3,3
601,20,2022-2023,15,2,4
602,20,2022-2023,15,0,1
603,20,2022-2023,20,4,0
604,20,2022-2023,19,1,0
605,20,2022-2023,11,0,0
606,20,2022-2023,11,0,0
607,20,2022-2023,10,0,2
608,20,2022-2023,16,3,0
609,20,2022-2023,8,0,0
610,20,2022-2023,9,0,0
611,20,2022-2023,7,0,0
